municipality,name,year,population
2062,Mora,1979,19127.0
2062,Mora,1980,19376.0
2062,Mora,1981,19444.0
2062,Mora,1982,19655.0
2062,Mora,1983,19686.0
2062,Mora,1984,19788.0
2062,Mora,1985,19892.0
2062,Mora,1986,19925.0
2062,Mora,1987,19993.0
2062,Mora,1988,20078.0
2062,Mora,1989,20332.0
2062,Mora,1990,20549.0
2062,Mora,1991,20868.0
2062,Mora,1992,20919.0
2062,Mora,1993,20892.0
2062,Mora,1994,21067.0
2062,Mora,1995,20930.0
2062,Mora,1996,20787.0
2062,Mora,1997,20629.0
2062,Mora,1998,20398.0
2062,Mora,1999,20246.0
2062,Mora,2000,20132.0
2062,Mora,2001,20014.0
2062,Mora,2002,20024.0
2062,Mora,2003,20093.0
2062,Mora,2004,20083.0
2062,Mora,2005,20212.0
2062,Mora,2006,20159.0
2062,Mora,2007,20143.0
2062,Mora,2008,20153.0
2062,Mora,2009,20146.0
2062,Mora,2010,20153.0
2062,Mora,2011,20107.0
2062,Mora,2012,20082.0
2062,Mora,2013,19998.0
2062,Mora,2014,20006.0
2062,Mora,2015,20101.0
2080,Falun,1968,45858.0
2080,Falun,1969,46236.0
2080,Falun,1970,46572.0
2080,Falun,1971,46608.0
2080,Falun,1972,46631.0
2080,Falun,1973,46719.0
2080,Falun,1974,46814.0
2080,Falun,1975,47650.0
2080,Falun,1976,48454.0
2080,Falun,1977,49150.0
2080,Falun,1978,49585.0
2080,Falun,1979,50079.0
2080,Falun,1980,50597.0
2080,Falun,1981,50867.0
2080,Falun,1982,51116.0
2080,Falun,1983,51192.0
2080,Falun,1984,51443.0
2080,Falun,1985,51653.0
2080,Falun,1986,51900.0
2080,Falun,1987,52202.0
2080,Falun,1988,52448.0
2080,Falun,1989,53110.0
2080,Falun,1990,53748.0
2080,Falun,1991,54364.0
2080,Falun,1992,54653.0
2080,Falun,1993,54793.0
2080,Falun,1994,55014.0
2080,Falun,1995,55088.0
2080,Falun,1996,55005.0
2080,Falun,1997,54542.0
2080,Falun,1998,54576.0
2080,Falun,1999,54489.0
2080,Falun,2000,54426.0
2080,Falun,2001,54601.0
2080,Falun,2002,54841.0
2080,Falun,2003,55010.0
2080,Falun,2004,54994.0
2080,Falun,2005,55274.0
2080,Falun,2006,55267.0
2080,Falun,2007,55220.0
2080,Falun,2008,55297.0
2080,Falun,2009,55685.0
2080,Falun,2010,56044.0
2080,Falun,2011,56124.0
2080,Falun,2012,56432.0
2080,Falun,2013,56767.0
2080,Falun,2014,56896.0
2080,Falun,2015,57062.0
2081,Borlänge,1968,42781.0
2081,Borlänge,1969,43363.0
2081,Borlänge,1970,43854.0
2081,Borlänge,1971,44616.0
2081,Borlänge,1972,45034.0
2081,Borlänge,1973,45411.0
2081,Borlänge,1974,45833.0
2081,Borlänge,1975,46208.0
2081,Borlänge,1976,46059.0
2081,Borlänge,1977,45924.0
2081,Borlänge,1978,45850.0
2081,Borlänge,1979,46318.0
2081,Borlänge,1980,46794.0
2081,Borlänge,1981,46693.0
2081,Borlänge,1982,46766.0
2081,Borlänge,1983,46407.0
2081,Borlänge,1984,46181.0
2081,Borlänge,1985,45858.0
2081,Borlänge,1986,45966.0
2081,Borlänge,1987,45990.0
2081,Borlänge,1988,46343.0
2081,Borlänge,1989,46424.0
2081,Borlänge,1990,46671.0
2081,Borlänge,1991,46915.0
2081,Borlänge,1992,47300.0
2081,Borlänge,1993,47623.0
2081,Borlänge,1994,48171.0
2081,Borlänge,1995,48461.0
2081,Borlänge,1996,48457.0
2081,Borlänge,1997,48180.0
2081,Borlänge,1998,47838.0
2081,Borlänge,1999,47441.0
2081,Borlänge,2000,47206.0
2081,Borlänge,2001,46962.0
2081,Borlänge,2002,47049.0
2081,Borlänge,2003,46919.0
2081,Borlänge,2004,46988.0
2081,Borlänge,2005,46987.0
2081,Borlänge,2006,47399.0
2081,Borlänge,2007,47756.0
2081,Borlänge,2008,48185.0
2081,Borlänge,2009,48681.0
2081,Borlänge,2010,49251.0
2081,Borlänge,2011,49323.0
2081,Borlänge,2012,49482.0
2081,Borlänge,2013,50023.0
2081,Borlänge,2014,50715.0
2081,Borlänge,2015,50988.0
2082,Säter,1968,9888.0
2082,Säter,1969,9866.0
2082,Säter,1970,9812.0
2082,Säter,1971,9754.0
2082,Säter,1972,9791.0
2082,Säter,1973,9827.0
2082,Säter,1974,10034.0
2082,Säter,1975,10262.0
2082,Säter,1976,10375.0
2082,Säter,1977,10356.0
2082,Säter,1978,10489.0
2082,Säter,1979,10644.0
2082,Säter,1980,10874.0
2082,Säter,1981,10931.0
2082,Säter,1982,10997.0
2082,Säter,1983,11096.0
2082,Säter,1984,11140.0
2082,Säter,1985,11201.0
2082,Säter,1986,11276.0
2082,Säter,1987,11318.0
2082,Säter,1988,11490.0
2082,Säter,1989,11742.0
2082,Säter,1990,11896.0
2082,Säter,1991,11965.0
2082,Säter,1992,11915.0
2082,Säter,1993,11948.0
2082,Säter,1994,11949.0
2082,Säter,1995,11790.0
2082,Säter,1996,11669.0
2082,Säter,1997,11469.0
2082,Säter,1998,11352.0
2082,Säter,1999,11316.0
2082,Säter,2000,11259.0
2082,Säter,2001,11157.0
2082,Säter,2002,11043.0
2082,Säter,2003,11041.0
2082,Säter,2004,10980.0
2082,Säter,2005,10989.0
2082,Säter,2006,10991.0
2082,Säter,2007,11000.0
2082,Säter,2008,10957.0
2082,Säter,2009,10900.0
2082,Säter,2010,10840.0
2082,Säter,2011,10861.0
2082,Säter,2012,10851.0
2082,Säter,2013,10873.0
2082,Säter,2014,10886.0
2082,Säter,2015,11009.0
2083,Hedemora,1968,17402.0
2083,Hedemora,1969,17202.0
2083,Hedemora,1970,16836.0
2083,Hedemora,1971,16642.0
2083,Hedemora,1972,16536.0
2083,Hedemora,1973,16650.0
2083,Hedemora,1974,16757.0
2083,Hedemora,1975,16736.0
2083,Hedemora,1976,16984.0
2083,Hedemora,1977,16997.0
2083,Hedemora,1978,16999.0
2083,Hedemora,1979,17084.0
2083,Hedemora,1980,17063.0
2083,Hedemora,1981,17034.0
2083,Hedemora,1982,16936.0
2083,Hedemora,1983,16968.0
2083,Hedemora,1984,16988.0
2083,Hedemora,1985,16894.0
2083,Hedemora,1986,16748.0
2083,Hedemora,1987,16724.0
2083,Hedemora,1988,16644.0
2083,Hedemora,1989,16668.0
2083,Hedemora,1990,16855.0
2083,Hedemora,1991,16878.0
2083,Hedemora,1992,16915.0
2083,Hedemora,1993,17035.0
2083,Hedemora,1994,17050.0
2083,Hedemora,1995,16879.0
2083,Hedemora,1996,16690.0
2083,Hedemora,1997,16450.0
2083,Hedemora,1998,16249.0
2083,Hedemora,1999,16108.0
2083,Hedemora,2000,15857.0
2083,Hedemora,2001,15749.0
2083,Hedemora,2002,15584.0
2083,Hedemora,2003,15555.0
2083,Hedemora,2004,15506.0
2083,Hedemora,2005,15494.0
2083,Hedemora,2006,15380.0
2083,Hedemora,2007,15301.0
2083,Hedemora,2008,15259.0
2083,Hedemora,2009,15195.0
2083,Hedemora,2010,15164.0
2083,Hedemora,2011,15119.0
2083,Hedemora,2012,15064.0
2083,Hedemora,2013,15021.0
2083,Hedemora,2014,15085.0
2083,Hedemora,2015,15235.0
2084,Avesta,1968,28744.0
2084,Avesta,1969,28379.0
2084,Avesta,1970,28031.0
2084,Avesta,1971,27803.0
2084,Avesta,1972,27485.0
2084,Avesta,1973,27485.0
2084,Avesta,1974,27361.0
2084,Avesta,1975,27153.0
2084,Avesta,1976,27120.0
2084,Avesta,1977,26904.0
2084,Avesta,1978,26667.0
2084,Avesta,1979,26471.0
2084,Avesta,1980,26376.0
2084,Avesta,1981,26063.0
2084,Avesta,1982,25750.0
2084,Avesta,1983,25527.0
2084,Avesta,1984,25317.0
2084,Avesta,1985,24969.0
2084,Avesta,1986,24814.0
2084,Avesta,1987,24731.0
2084,Avesta,1988,24671.0
2084,Avesta,1989,24776.0
2084,Avesta,1990,24832.0
2084,Avesta,1991,24707.0
2084,Avesta,1992,24538.0
2084,Avesta,1993,24352.0
2084,Avesta,1994,24276.0
2084,Avesta,1995,24010.0
2084,Avesta,1996,23688.0
2084,Avesta,1997,23267.0
2084,Avesta,1998,22897.0
2084,Avesta,1999,22714.0
2084,Avesta,2000,22375.0
2084,Avesta,2001,22330.0
2084,Avesta,2002,22296.0
2084,Avesta,2003,22249.0
2084,Avesta,2004,22102.0
2084,Avesta,2005,21954.0
2084,Avesta,2006,21963.0
2084,Avesta,2007,21886.0
2084,Avesta,2008,21937.0
2084,Avesta,2009,21762.0
2084,Avesta,2010,21583.0
2084,Avesta,2011,21486.0
2084,Avesta,2012,21467.0
2084,Avesta,2013,21582.0
2084,Avesta,2014,22022.0
2084,Avesta,2015,22781.0
2085,Ludvika,1968,33872.0
2085,Ludvika,1969,33375.0
2085,Ludvika,1970,33245.0
2085,Ludvika,1971,33452.0
2085,Ludvika,1972,33442.0
2085,Ludvika,1973,33031.0
2085,Ludvika,1974,32856.0
2085,Ludvika,1975,33069.0
2085,Ludvika,1976,33023.0
2085,Ludvika,1977,32723.0
2085,Ludvika,1978,32298.0
2085,Ludvika,1979,31976.0
2085,Ludvika,1980,31695.0
2085,Ludvika,1981,31386.0
2085,Ludvika,1982,31086.0
2085,Ludvika,1983,30664.0
2085,Ludvika,1984,30281.0
2085,Ludvika,1985,29907.0
2085,Ludvika,1986,29539.0
2085,Ludvika,1987,29414.0
2085,Ludvika,1988,29283.0
2085,Ludvika,1989,29334.0
2085,Ludvika,1990,29421.0
2085,Ludvika,1991,29144.0
2085,Ludvika,1992,28666.0
2085,Ludvika,1993,28607.0
2085,Ludvika,1994,28497.0
2085,Ludvika,1995,28176.0
2085,Ludvika,1996,27864.0
2085,Ludvika,1997,27477.0
2085,Ludvika,1998,27129.0
2085,Ludvika,1999,26810.0
2085,Ludvika,2000,26450.0
2085,Ludvika,2001,26131.0
2085,Ludvika,2002,25975.0
2085,Ludvika,2003,26011.0
2085,Ludvika,2004,25782.0
2085,Ludvika,2005,25537.0
2085,Ludvika,2006,25477.0
2085,Ludvika,2007,25425.0
2085,Ludvika,2008,25522.0
2085,Ludvika,2009,25650.0
2085,Ludvika,2010,25810.0
2085,Ludvika,2011,25586.0
2085,Ludvika,2012,25639.0
2085,Ludvika,2013,25712.0
2085,Ludvika,2014,26030.0
2085,Ludvika,2015,26362.0
2101,Ockelbo,1968,7094.0
2101,Ockelbo,1969,6850.0
2101,Ockelbo,1970,6725.0
2101,Ockelbo,1971,6691.0
2101,Ockelbo,1972,6584.0
2101,Ockelbo,1973,6532.0
2101,Ockelbo,1974,6455.0
2101,Ockelbo,1975,6410.0
2101,Ockelbo,1976,6423.0
2101,Ockelbo,1977,6483.0
2101,Ockelbo,1978,6512.0
2101,Ockelbo,1979,6556.0
2101,Ockelbo,1980,6663.0
2101,Ockelbo,1981,6687.0
2101,Ockelbo,1982,6661.0
2101,Ockelbo,1983,6659.0
2101,Ockelbo,1984,6583.0
2101,Ockelbo,1985,6438.0
2101,Ockelbo,1986,6444.0
2101,Ockelbo,1987,6456.0
2101,Ockelbo,1988,6489.0
2101,Ockelbo,1989,6452.0
2101,Ockelbo,1990,6484.0
2101,Ockelbo,1991,6454.0
2101,Ockelbo,1992,6487.0
2101,Ockelbo,1993,6466.0
2101,Ockelbo,1994,6533.0
2101,Ockelbo,1995,6478.0
2101,Ockelbo,1996,6329.0
2101,Ockelbo,1997,6319.0
2101,Ockelbo,1998,6256.0
2101,Ockelbo,1999,6222.0
2101,Ockelbo,2000,6189.0
2101,Ockelbo,2001,6137.0
2101,Ockelbo,2002,6101.0
2101,Ockelbo,2003,5991.0
2101,Ockelbo,2004,6047.0
2101,Ockelbo,2005,6051.0
2101,Ockelbo,2006,6038.0
2101,Ockelbo,2007,5985.0
2101,Ockelbo,2008,6027.0
2101,Ockelbo,2009,5982.0
2101,Ockelbo,2010,5936.0
2101,Ockelbo,2011,5907.0
2101,Ockelbo,2012,5850.0
2101,Ockelbo,2013,5785.0
2101,Ockelbo,2014,5765.0
2101,Ockelbo,2015,5849.0
2104,Hofors,1968,15893.0
2104,Hofors,1969,15860.0
2104,Hofors,1970,15615.0
2104,Hofors,1971,15423.0
2104,Hofors,1972,15076.0
2104,Hofors,1973,14741.0
2104,Hofors,1974,14610.0
2104,Hofors,1975,14456.0
2104,Hofors,1976,14265.0
2104,Hofors,1977,14025.0
2104,Hofors,1978,13797.0
2104,Hofors,1979,13483.0
2104,Hofors,1980,13170.0
2104,Hofors,1981,12921.0
2104,Hofors,1982,12750.0
2104,Hofors,1983,12476.0
2104,Hofors,1984,12459.0
2104,Hofors,1985,12368.0
2104,Hofors,1986,12314.0
2104,Hofors,1987,12293.0
2104,Hofors,1988,12204.0
2104,Hofors,1989,12165.0
2104,Hofors,1990,12028.0
2104,Hofors,1991,11879.0
2104,Hofors,1992,11694.0
2104,Hofors,1993,11718.0
2104,Hofors,1994,11551.0
2104,Hofors,1995,11368.0
2104,Hofors,1996,11239.0
2104,Hofors,1997,11191.0
2104,Hofors,1998,10987.0
2104,Hofors,1999,10780.0
2104,Hofors,2000,10624.0
2104,Hofors,2001,10501.0
2104,Hofors,2002,10372.0
2104,Hofors,2003,10338.0
2104,Hofors,2004,10237.0
2104,Hofors,2005,10197.0
2104,Hofors,2006,10091.0
2104,Hofors,2007,10039.0
2104,Hofors,2008,9896.0
2104,Hofors,2009,9873.0
2104,Hofors,2010,9741.0
2104,Hofors,2011,9578.0
2104,Hofors,2012,9521.0
2104,Hofors,2013,9511.0
2104,Hofors,2014,9431.0
2104,Hofors,2015,9435.0
2121,Ovanåker,1968,13449.0
2121,Ovanåker,1969,13270.0
2121,Ovanåker,1970,13153.0
2121,Ovanåker,1971,13214.0
2121,Ovanåker,1972,13303.0
2121,Ovanåker,1973,13261.0
2121,Ovanåker,1974,13362.0
2121,Ovanåker,1975,13446.0
2121,Ovanåker,1976,13563.0
2121,Ovanåker,1977,13592.0
2121,Ovanåker,1978,13691.0
2121,Ovanåker,1979,13707.0
2121,Ovanåker,1980,13785.0
2121,Ovanåker,1981,13793.0
2121,Ovanåker,1982,13743.0
2121,Ovanåker,1983,13683.0
2121,Ovanåker,1984,13624.0
2121,Ovanåker,1985,13613.0
2121,Ovanåker,1986,13531.0
2121,Ovanåker,1987,13457.0
2121,Ovanåker,1988,13447.0
2121,Ovanåker,1989,13506.0
2121,Ovanåker,1990,13558.0
2121,Ovanåker,1991,13536.0
2121,Ovanåker,1992,13438.0
2121,Ovanåker,1993,13369.0
2121,Ovanåker,1994,13328.0
2121,Ovanåker,1995,13256.0
2121,Ovanåker,1996,13176.0
2121,Ovanåker,1997,12999.0
2121,Ovanåker,1998,12801.0
2121,Ovanåker,1999,12623.0
2121,Ovanåker,2000,12491.0
2121,Ovanåker,2001,12333.0
2121,Ovanåker,2002,12193.0
2121,Ovanåker,2003,12051.0
2121,Ovanåker,2004,11985.0
2121,Ovanåker,2005,11873.0
2121,Ovanåker,2006,11816.0
2121,Ovanåker,2007,11795.0
2121,Ovanåker,2008,11647.0
2121,Ovanåker,2009,11530.0
2121,Ovanåker,2010,11440.0
2121,Ovanåker,2011,11404.0
2121,Ovanåker,2012,11392.0
2121,Ovanåker,2013,11354.0
2121,Ovanåker,2014,11432.0
2121,Ovanåker,2015,11469.0
2132,Nordanstig,1968,11723.0
2132,Nordanstig,1969,11546.0
2132,Nordanstig,1970,11469.0
2132,Nordanstig,1971,11428.0
2132,Nordanstig,1972,11498.0
2132,Nordanstig,1973,11524.0
2132,Nordanstig,1974,11611.0
2132,Nordanstig,1975,11576.0
2132,Nordanstig,1976,11616.0
2132,Nordanstig,1977,11704.0
2132,Nordanstig,1978,11840.0
2132,Nordanstig,1979,11869.0
2132,Nordanstig,1980,11962.0
2132,Nordanstig,1981,11921.0
2132,Nordanstig,1982,11801.0
2132,Nordanstig,1983,11721.0
2132,Nordanstig,1984,11646.0
2132,Nordanstig,1985,11603.0
2132,Nordanstig,1986,11551.0
2132,Nordanstig,1987,11457.0
2132,Nordanstig,1988,11418.0
2132,Nordanstig,1989,11371.0
2132,Nordanstig,1990,11541.0
2132,Nordanstig,1991,11553.0
2132,Nordanstig,1992,11400.0
2132,Nordanstig,1993,11305.0
2132,Nordanstig,1994,11290.0
2132,Nordanstig,1995,11084.0
2132,Nordanstig,1996,10944.0
2132,Nordanstig,1997,10884.0
2132,Nordanstig,1998,10748.0
2132,Nordanstig,1999,10510.0
2132,Nordanstig,2000,10282.0
2132,Nordanstig,2001,10097.0
2132,Nordanstig,2002,10021.0
2132,Nordanstig,2003,9971.0
2132,Nordanstig,2004,9872.0
2132,Nordanstig,2005,9847.0
2132,Nordanstig,2006,9810.0
2132,Nordanstig,2007,9813.0
2132,Nordanstig,2008,9736.0
2132,Nordanstig,2009,9646.0
2132,Nordanstig,2010,9611.0
2132,Nordanstig,2011,9533.0
2132,Nordanstig,2012,9533.0
2132,Nordanstig,2013,9491.0
2132,Nordanstig,2014,9493.0
2132,Nordanstig,2015,9490.0
2161,Ljusdal,1968,23274.0
2161,Ljusdal,1969,22828.0
2161,Ljusdal,1970,22462.0
2161,Ljusdal,1971,22312.0
2161,Ljusdal,1972,22343.0
2161,Ljusdal,1973,22172.0
2161,Ljusdal,1974,22024.0
2161,Ljusdal,1975,21868.0
2161,Ljusdal,1976,21846.0
2161,Ljusdal,1977,21767.0
2161,Ljusdal,1978,21623.0
2161,Ljusdal,1979,21558.0
2161,Ljusdal,1980,21595.0
2161,Ljusdal,1981,21573.0
2161,Ljusdal,1982,21498.0
2161,Ljusdal,1983,21426.0
2161,Ljusdal,1984,21319.0
2161,Ljusdal,1985,21161.0
2161,Ljusdal,1986,21030.0
2161,Ljusdal,1987,20958.0
2161,Ljusdal,1988,21026.0
2161,Ljusdal,1989,21095.0
2161,Ljusdal,1990,21163.0
2161,Ljusdal,1991,21130.0
2161,Ljusdal,1992,21119.0
2161,Ljusdal,1993,21112.0
2161,Ljusdal,1994,20979.0
2161,Ljusdal,1995,20785.0
2161,Ljusdal,1996,20558.0
2161,Ljusdal,1997,20373.0
2161,Ljusdal,1998,20167.0
2161,Ljusdal,1999,20147.0
2161,Ljusdal,2000,20006.0
2161,Ljusdal,2001,19858.0
2161,Ljusdal,2002,19776.0
2161,Ljusdal,2003,19771.0
2161,Ljusdal,2004,19592.0
2161,Ljusdal,2005,19384.0
2161,Ljusdal,2006,19243.0
2161,Ljusdal,2007,19175.0
2161,Ljusdal,2008,19133.0
2161,Ljusdal,2009,19077.0
2161,Ljusdal,2010,19065.0
2161,Ljusdal,2011,18974.0
2161,Ljusdal,2012,18880.0
2161,Ljusdal,2013,18931.0
2161,Ljusdal,2014,18949.0
2161,Ljusdal,2015,19027.0
2180,Gävle,1968,83558.0
2180,Gävle,1969,83637.0
2180,Gävle,1970,84500.0
2180,Gävle,1971,84630.0
2180,Gävle,1972,84505.0
2180,Gävle,1973,84576.0
2180,Gävle,1974,85234.0
2180,Gävle,1975,86911.0
2180,Gävle,1976,87408.0
2180,Gävle,1977,87463.0
2180,Gävle,1978,87491.0
2180,Gävle,1979,87364.0
2180,Gävle,1980,87378.0
2180,Gävle,1981,87525.0
2180,Gävle,1982,87621.0
2180,Gävle,1983,87671.0
2180,Gävle,1984,87817.0
2180,Gävle,1985,87784.0
2180,Gävle,1986,87431.0
2180,Gävle,1987,87474.0
2180,Gävle,1988,87747.0
2180,Gävle,1989,88081.0
2180,Gävle,1990,88568.0
2180,Gävle,1991,88810.0
2180,Gävle,1992,89194.0
2180,Gävle,1993,89561.0
2180,Gävle,1994,90270.0
2180,Gävle,1995,90587.0
2180,Gävle,1996,90678.0
2180,Gävle,1997,90308.0
2180,Gävle,1998,90105.0
2180,Gävle,1999,90451.0
2180,Gävle,2000,90742.0
2180,Gävle,2001,91233.0
2180,Gävle,2002,91276.0
2180,Gävle,2003,91701.0
2180,Gävle,2004,92081.0
2180,Gävle,2005,92205.0
2180,Gävle,2006,92416.0
2180,Gävle,2007,92681.0
2180,Gävle,2008,93509.0
2180,Gävle,2009,94352.0
2180,Gävle,2010,95055.0
2180,Gävle,2011,95428.0
2180,Gävle,2012,96170.0
2180,Gävle,2013,97236.0
2180,Gävle,2014,98314.0
2180,Gävle,2015,98877.0
2181,Sandviken,1968,42780.0
2181,Sandviken,1969,43101.0
2181,Sandviken,1970,43667.0
2181,Sandviken,1971,43607.0
2181,Sandviken,1972,43486.0
2181,Sandviken,1973,43202.0
2181,Sandviken,1974,43011.0
2181,Sandviken,1975,43143.0
2181,Sandviken,1976,43330.0
2181,Sandviken,1977,43197.0
2181,Sandviken,1978,43078.0
2181,Sandviken,1979,43139.0
2181,Sandviken,1980,42866.0
2181,Sandviken,1981,42474.0
2181,Sandviken,1982,41956.0
2181,Sandviken,1983,41319.0
2181,Sandviken,1984,40778.0
2181,Sandviken,1985,40423.0
2181,Sandviken,1986,40096.0
2181,Sandviken,1987,39876.0
2181,Sandviken,1988,39740.0
2181,Sandviken,1989,40015.0
2181,Sandviken,1990,39906.0
2181,Sandviken,1991,39747.0
2181,Sandviken,1992,39515.0
2181,Sandviken,1993,39607.0
2181,Sandviken,1994,39191.0
2181,Sandviken,1995,38995.0
2181,Sandviken,1996,38700.0
2181,Sandviken,1997,38432.0
2181,Sandviken,1998,37905.0
2181,Sandviken,1999,37511.0
2181,Sandviken,2000,37064.0
2181,Sandviken,2001,36805.0
2181,Sandviken,2002,36765.0
2181,Sandviken,2003,36817.0
2181,Sandviken,2004,36835.0
2181,Sandviken,2005,36690.0
2181,Sandviken,2006,36748.0
2181,Sandviken,2007,36804.0
2181,Sandviken,2008,36879.0
2181,Sandviken,2009,36978.0
2181,Sandviken,2010,36916.0
2181,Sandviken,2011,36995.0
2181,Sandviken,2012,37089.0
2181,Sandviken,2013,37250.0
2181,Sandviken,2014,37833.0
2181,Sandviken,2015,38314.0
2182,Söderhamn,1968,32185.0
2182,Söderhamn,1969,31824.0
2182,Söderhamn,1970,31867.0
2182,Söderhamn,1971,32195.0
2182,Söderhamn,1972,31983.0
2182,Söderhamn,1973,31860.0
2182,Söderhamn,1974,32176.0
2182,Söderhamn,1975,32243.0
2182,Söderhamn,1976,31928.0
2182,Söderhamn,1977,31780.0
2182,Söderhamn,1978,31536.0
2182,Söderhamn,1979,31264.0
2182,Söderhamn,1980,31186.0
2182,Söderhamn,1981,31148.0
2182,Söderhamn,1982,30968.0
2182,Söderhamn,1983,30736.0
2182,Söderhamn,1984,30525.0
2182,Söderhamn,1985,30288.0
2182,Söderhamn,1986,29895.0
2182,Söderhamn,1987,29709.0
2182,Söderhamn,1988,29606.0
2182,Söderhamn,1989,29538.0
2182,Söderhamn,1990,29624.0
2182,Söderhamn,1991,29730.0
2182,Söderhamn,1992,29562.0
2182,Söderhamn,1993,29742.0
2182,Söderhamn,1994,29573.0
2182,Söderhamn,1995,29315.0
2182,Söderhamn,1996,29003.0
2182,Söderhamn,1997,28549.0
2182,Söderhamn,1998,28209.0
2182,Söderhamn,1999,27842.0
2182,Söderhamn,2000,27675.0
2182,Söderhamn,2001,27464.0
2182,Söderhamn,2002,27250.0
2182,Söderhamn,2003,26956.0
2182,Söderhamn,2004,26731.0
2182,Söderhamn,2005,26506.0
2182,Söderhamn,2006,26257.0
2182,Söderhamn,2007,26120.0
2182,Söderhamn,2008,25987.0
2182,Söderhamn,2009,25759.0
2182,Söderhamn,2010,25647.0
2182,Söderhamn,2011,25334.0
2182,Söderhamn,2012,25223.0
2182,Söderhamn,2013,25442.0
2182,Söderhamn,2014,25456.0
2182,Söderhamn,2015,25785.0
2183,Bollnäs,1968,28069.0
2183,Bollnäs,1969,27889.0
2183,Bollnäs,1970,27716.0
2183,Bollnäs,1971,27705.0
2183,Bollnäs,1972,27697.0
2183,Bollnäs,1973,27738.0
2183,Bollnäs,1974,27724.0
2183,Bollnäs,1975,27667.0
2183,Bollnäs,1976,27546.0
2183,Bollnäs,1977,27591.0
2183,Bollnäs,1978,27636.0
2183,Bollnäs,1979,27683.0
2183,Bollnäs,1980,27877.0
2183,Bollnäs,1981,28000.0
2183,Bollnäs,1982,28057.0
2183,Bollnäs,1983,28105.0
2183,Bollnäs,1984,28059.0
2183,Bollnäs,1985,27871.0
2183,Bollnäs,1986,27819.0
2183,Bollnäs,1987,27659.0
2183,Bollnäs,1988,27724.0
2183,Bollnäs,1989,27976.0
2183,Bollnäs,1990,28094.0
2183,Bollnäs,1991,28049.0
2183,Bollnäs,1992,28150.0
2183,Bollnäs,1993,28028.0
2183,Bollnäs,1994,28111.0
2183,Bollnäs,1995,27933.0
2183,Bollnäs,1996,27797.0
2183,Bollnäs,1997,27560.0
2183,Bollnäs,1998,27295.0
2183,Bollnäs,1999,27075.0
2183,Bollnäs,2000,26735.0
2183,Bollnäs,2001,26455.0
2183,Bollnäs,2002,26210.0
2183,Bollnäs,2003,26213.0
2183,Bollnäs,2004,26249.0
2183,Bollnäs,2005,26237.0
2183,Bollnäs,2006,26278.0
2183,Bollnäs,2007,26217.0
2183,Bollnäs,2008,26189.0
2183,Bollnäs,2009,26175.0
2183,Bollnäs,2010,26248.0
2183,Bollnäs,2011,26193.0
2183,Bollnäs,2012,26158.0
2183,Bollnäs,2013,26141.0
2183,Bollnäs,2014,26394.0
2183,Bollnäs,2015,26594.0
2184,Hudiksvall,1968,35804.0
2184,Hudiksvall,1969,35957.0
2184,Hudiksvall,1970,36282.0
2184,Hudiksvall,1971,36396.0
2184,Hudiksvall,1972,36447.0
2184,Hudiksvall,1973,36415.0
2184,Hudiksvall,1974,36553.0
2184,Hudiksvall,1975,36692.0
2184,Hudiksvall,1976,36702.0
2184,Hudiksvall,1977,36810.0
2184,Hudiksvall,1978,37084.0
2184,Hudiksvall,1979,37336.0
2184,Hudiksvall,1980,37538.0
2184,Hudiksvall,1981,37615.0
2184,Hudiksvall,1982,37668.0
2184,Hudiksvall,1983,37701.0
2184,Hudiksvall,1984,37723.0
2184,Hudiksvall,1985,37604.0
2184,Hudiksvall,1986,37580.0
2184,Hudiksvall,1987,37568.0
2184,Hudiksvall,1988,37603.0
2184,Hudiksvall,1989,38024.0
2184,Hudiksvall,1990,38328.0
2184,Hudiksvall,1991,38451.0
2184,Hudiksvall,1992,38631.0
2184,Hudiksvall,1993,38704.0
2184,Hudiksvall,1994,38828.0
2184,Hudiksvall,1995,38708.0
2184,Hudiksvall,1996,38365.0
2184,Hudiksvall,1997,38021.0
2184,Hudiksvall,1998,37753.0
2184,Hudiksvall,1999,37556.0
2184,Hudiksvall,2000,37454.0
2184,Hudiksvall,2001,37288.0
2184,Hudiksvall,2002,37048.0
2184,Hudiksvall,2003,37057.0
2184,Hudiksvall,2004,36970.0
2184,Hudiksvall,2005,37004.0
2184,Hudiksvall,2006,36956.0
2184,Hudiksvall,2007,36927.0
2184,Hudiksvall,2008,36905.0
2184,Hudiksvall,2009,36848.0
2184,Hudiksvall,2010,36849.0
2184,Hudiksvall,2011,36784.0
2184,Hudiksvall,2012,36821.0
2184,Hudiksvall,2013,36829.0
2184,Hudiksvall,2014,36924.0
2184,Hudiksvall,2015,36975.0
2260,Ånge,1968,15743.0
2260,Ånge,1969,15306.0
2260,Ånge,1970,14984.0
2260,Ånge,1971,14799.0
2260,Ånge,1972,14648.0
2260,Ånge,1973,14350.0
2260,Ånge,1974,14092.0
2260,Ånge,1975,13908.0
2260,Ånge,1976,13806.0
2260,Ånge,1977,13580.0
2260,Ånge,1978,13503.0
2260,Ånge,1979,13452.0
2260,Ånge,1980,13349.0
2260,Ånge,1981,13279.0
2260,Ånge,1982,13223.0
2260,Ånge,1983,13182.0
2260,Ånge,1984,13134.0
2260,Ånge,1985,13001.0
2260,Ånge,1986,12873.0
2260,Ånge,1987,12760.0
